"accession","biosample_acc","length","genome_region","host","country","isolation","collection_date","release_date","name"
"AYA82577","","340","vp35","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82578","","326","vp40","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82579","","676","GP-Spike","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82580","","364","GP-Small","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82581","","297","GP-Second","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82582","","288","vp30","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82583","","251","vp24","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82584","","2212","L","","Sierra Leone","","2014/09/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1514"
"AYA82585","","739","NP","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82586","","340","vp35","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82587","","326","vp40","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82588","","676","GP-Spike","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82589","","364","GP-Small","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82590","","297","GP-Second","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82591","","288","vp30","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82592","","251","vp24","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82593","","2212","L","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1526"
"AYA82594","","739","NP","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82595","","340","vp35","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82596","","326","vp40","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82597","","676","GP-Spike","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82598","","364","GP-Small","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82599","","297","GP-Second","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82600","","288","vp30","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82601","","251","vp24","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82602","","2212","L","","Sierra Leone","","2014/10/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1662"
"AYA82603","","739","NP","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82604","","340","vp35","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82605","","326","vp40","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82606","","676","GP-Spike","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82607","","364","GP-Small","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82608","","297","GP-Second","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82609","","288","vp30","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82610","","251","vp24","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82611","","2212","L","","Sierra Leone","","2014/10/09","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD1972"
"AYA82612","","739","NP","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82613","","340","vp35","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82614","","326","vp40","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82615","","676","GP-Spike","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82616","","364","GP-Small","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82617","","297","GP-Second","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82618","","288","vp30","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82619","","251","vp24","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82620","","2212","L","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2031"
"AYA82621","","739","NP","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82622","","340","vp35","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82623","","326","vp40","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82624","","676","GP-Spike","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82625","","364","GP-Small","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82626","","297","GP-Second","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82627","","288","vp30","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82628","","251","vp24","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82629","","2212","L","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2032"
"AYA82630","","739","NP","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82631","","340","vp35","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82632","","326","vp40","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82633","","670","GP-Spike","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82634","","364","GP-Small","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82635","","297","GP-Second","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82636","","288","vp30","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82637","","2142","L","","Sierra Leone","","2014/10/11","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2118"
"AYA82638","","739","NP","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82639","","340","vp35","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82640","","326","vp40","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82641","","676","GP-Spike","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82642","","364","GP-Small","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82643","","297","GP-Second","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82644","","288","vp30","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82645","","251","vp24","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82646","","2212","L","","Sierra Leone","","2014/10/14","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2219"
"AYA82647","","739","NP","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2308"
"AYA82648","","340","vp35","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2308"
"AYA82649","","2212","L","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2308"
"AYA82650","","739","NP","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82651","","340","vp35","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82652","","326","vp40","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82653","","676","GP-Spike","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82654","","364","GP-Small","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82655","","297","GP-Second","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82656","","288","vp30","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82657","","285","vp24","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82658","","2105","L","","Sierra Leone","","2014/10/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2310"
"AYA82659","","739","NP","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82660","","340","vp35","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82661","","326","vp40","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82662","","676","GP-Spike","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82663","","364","GP-Small","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82664","","297","GP-Second","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82665","","288","vp30","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82666","","251","vp24","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82667","","2212","L","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2494"
"AYA82668","","739","NP","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82669","","340","vp35","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82670","","326","vp40","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82671","","676","GP-Spike","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82672","","364","GP-Small","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82673","","297","GP-Second","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82674","","288","vp30","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82675","","251","vp24","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82676","","2212","L","","Sierra Leone","","2014/10/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2521"
"AYA82677","","739","NP","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82678","","340","vp35","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82679","","326","vp40","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82680","","676","GP-Spike","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82681","","364","GP-Small","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82682","","297","GP-Second","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82683","","288","vp30","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82684","","251","vp24","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82685","","2212","L","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2538"
"AYA82686","","739","NP","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82687","","340","vp35","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82688","","326","vp40","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82689","","676","GP-Spike","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82690","","364","GP-Small","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82691","","297","GP-Second","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82692","","288","vp30","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82693","","251","vp24","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82694","","2212","L","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2540"
"AYA82695","","739","NP","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82696","","340","vp35","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82697","","326","vp40","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82698","","676","GP-Spike","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82699","","364","GP-Small","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82700","","297","GP-Second","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82701","","288","vp30","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82702","","251","vp24","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82703","","2212","L","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2541"
"AYA82704","","739","NP","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82705","","340","vp35","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82706","","326","vp40","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82707","","676","GP-Spike","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82708","","364","GP-Small","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82709","","297","GP-Second","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82710","","288","vp30","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82711","","251","vp24","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82712","","2212","L","","Sierra Leone","","2014/10/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2542"
"AYA82713","","739","NP","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82714","","340","vp35","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82715","","326","vp40","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82716","","676","GP-Spike","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82717","","364","GP-Small","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82718","","297","GP-Second","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82719","","288","vp30","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82720","","251","vp24","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82721","","2212","L","","Sierra Leone","","2014/10/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2589"
"AYA82722","","739","NP","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82723","","340","vp35","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82724","","326","vp40","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82725","","676","GP-Spike","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82726","","364","GP-Small","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82727","","297","GP-Second","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82728","","288","vp30","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82729","","251","vp24","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82730","","2212","L","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2748"
"AYA82731","","739","NP","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2749"
"AYA82732","","340","vp35","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2749"
"AYA82733","","326","vp40","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2749"
"AYA82734","","676","GP-Spike","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2749"
"AYA82735","","364","GP-Small","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2749"
"AYA82736","","297","GP-Second","","Sierra Leone","","2014/11/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD2749"
